
knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 41, 8, 0.98548988638568346676294140706886537, 0.89696005655708743731224785733502358, 0.93797808145016081660116924467729405, 2055996921.3170731067657470703125, 84295873774, 85268240138
3, 41, 9, 0.91691821685788099660641137234051712, 0.93682926829268287072238763357745484, 0.92534208097493109157483104354469106, 2055996921.3170731067657470703125, 84295873774, 85268240138

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 42, 0, 0.969247, 0.987017, 0.977674, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 1, 0.94103638180820481373700658878078684, 0.98636548636548637691845442532212473, 0.96225827039079414593203409822308458, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 2, 0.97748299243123271118349748576292768, 0.92710317460317492876953338054590859, 0.9504643131578058845576606472604908, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 3, 0.95227938115101684601881970593240112, 0.9444841269841270925411436110152863, 0.94721155193064410227066218794789165, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 4, 0.96946664945602534224633473058929667, 0.94931849551414781984703950001858175, 0.95837154506924926433697464744909666, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 5, 0.94813975343968759368351584271294996, 0.94800041228612608179560083954129368, 0.94725952385067890837433424167102203, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 6, 0.96267028922308450766820442368043587, 0.98498964803312660798439992504427209, 0.97316137826255033616007494856603444, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 7, 0.93217366696430747907697877963073552, 0.95940476190476209339408342202659696, 0.94443495077401995452248684159712866, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 8, 0.98371956854304021256041323795216158, 0.90010351966873713980277216251124628, 0.93846005156044198791676080873003229, 2011692709.5238094329833984375, 84491093800, 85491889953
3, 42, 9, 0.91591385882097664516976465165498666, 0.93271221532091086459104189998470247, 0.92254257630431246717250814981525764, 2011692709.5238094329833984375, 84491093800, 85491889953

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 43, 0, 0.969289, 0.986855, 0.977614, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 1, 0.93495725190191936171402176114497706, 0.98636851520572466078817797097144648, 0.95941611273582716457042351976269856, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 2, 0.97819791862259042325433711084770039, 0.92980620155038729013341480822418816, 0.9525474854454819562121770104567986, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 3, 0.95361080461687142140192463557468727, 0.94421975058982143824692911948659457, 0.94790857960652830094261389604071155, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 4, 0.96841490157971432672923128848196939, 0.95238532953396404234780447950470261, 0.95971683780637384586498228600248694, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 5, 0.94817904675283204429803163293399848, 0.95384073291050019971493156845099293, 0.95013728205103875623649400949943811, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 6, 0.96299378188067596973098716262029484, 0.98500168520390973814215840320684947, 0.97324040082645668636729396894224919, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 7, 0.93876509458410395403404891112586483, 0.95957364341085260583952276647323743, 0.9477501278130419093415071074559819, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 8, 0.98331963361232688214386143954470754, 0.89599227870208653090600137147703208, 0.93602320724172882737690315479994752, 1967176310.4418604373931884765625, 84588581349, 85616114140
3, 43, 9, 0.92036730508339259504424489932716824, 0.93562521065048886992343568635988049, 0.92646480843032508190049156837631017, 1967176310.4418604373931884765625, 84588581349, 85616114140

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 44, 0, 0.969571, 0.98684, 0.977763, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 1, 0.93800014481048954451125609921291471, 0.98545454545454558292760793847264722, 0.96046074030614958516594015236478299, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 2, 0.97860403595087419592601918338914402, 0.92827733860342542815402566702687182, 0.95209779796091598136342781799612567, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 3, 0.95546883287990003186251897204783745, 0.9465954006467840464722485194215551, 0.95020576321463667834876787310349755, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 4, 0.96846190665308595768578925344627351, 0.94938016528925583958908873682958074, 0.95784876956118736313072759003262036, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 5, 0.94917807529363573681990828845300712, 0.95357142857142873637599223002325743, 0.95036766904342551143258788215462118, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 6, 0.96290650372172126303382810874609277, 0.98508803449514881211968031493597664, 0.97329757557432927672635969429393299, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 7, 0.93697326334184050100617469070130028, 0.95952733860342531713172320451121777, 0.94729990585573053962775702530052513, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 8, 0.9824110276836997002192219952121377, 0.89841597796143224385900794004555792, 0.93717313061510987282076712290290743, 1921248970.2727272510528564453125, 84534954692, 85581971142
3, 44, 9, 0.91709444559246933170726379103143699, 0.93559108875314400677325465949252248, 0.92468076336438354001501238599303178, 1921248970.2727272510528564453125, 84534954692, 85581971142

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 45, 0, 0.970608, 0.986869, 0.978131, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 1, 0.93811619406379032071185974928084761, 0.98637037037037056386168387689394876, 0.96085738974751033758536777895642444, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 2, 0.97891632682937046450177831502514891, 0.92846215780998431199577680672518909, 0.95191062239811130574196340603521094, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 3, 0.95272147499175208196220410172827542, 0.9446640316205531240356663147395011, 0.94734789178801070974600406771060079, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 4, 0.97000621278882115383623840898508206, 0.95069745069745037469033377419691533, 0.95943578937798179584461877311696298, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 5, 0.94738338673502642262036488318699412, 0.94920634920634927578220185750978999, 0.94708143428217850257055943075101823, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 6, 0.96232616640829193865869228829978965, 0.98515590689503718113684271884267218, 0.97292781534326566728054785926360637, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 7, 0.93476614528788481983667679742211476, 0.95950080515297897498783186165383086, 0.94621018155437763841320020219427533, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 8, 0.98445687029020378933097390472539701, 0.90009620009620006086947796575259417, 0.93918334282008619773307600553380325, 1882181314.3111112117767333984375, 84698159144, 85769353086
3, 45, 9, 0.91889470593818411980890914492192678, 0.93469477382520838038004740155884065, 0.92529589406553203190242129494436085, 1882181314.3111112117767333984375, 84698159144, 85769353086

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 46, 0, 0.9696, 0.986919, 0.97776, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 1, 0.94080189818293613601696279147290625, 0.98629489603024589339241856578155421, 0.96222749186009948196840468881418929, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 2, 0.97885794891938560091659837780753151, 0.92992782264993967267230345896678045, 0.9526048069719890154516406255424954, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 3, 0.95282715079501467680955784089746885, 0.94560511951816283993110801020520739, 0.94825816951629304796256292320322245, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 4, 0.96757387611780187874899183952948079, 0.95134575569358159619071102497400716, 0.95836565610357826727749852580018342, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 5, 0.95024534685513695198011419051908888, 0.95062929061784851025862508322461508, 0.94947988533799565491477778778062202, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 6, 0.9620469480110308557740950163861271, 0.98498964803312605287288761246600188, 0.97301057169407512148495698056649417, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 7, 0.93823381092757240917734407048556022, 0.96154837600962350663280631124507636, 0.948710938718479224185387010948034, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 8, 0.98435051921052707513126733829267323, 0.89865424430641860364943340755417012, 0.93848815005936747635217898277915083, 1843455803.32608699798583984375, 84798966953, 85896433496
3, 46, 9, 0.91770743522609010689450315112480894, 0.93567664219838109218585486814845353, 0.92505579059827736099208550513139926, 1843455803.32608699798583984375, 84798966953, 85896433496

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 47, 0, 0.969814, 0.986875, 0.977704, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 1, 0.93972484142154677488889547021244653, 0.98543015726179472579815410426817834, 0.96135595612372781726406856250832789, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 2, 0.97865259608528487600409562219283544, 0.93120847699941122765920908932457678, 0.95327435457899456494601508893538266, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 3, 0.9545795276181365807133261114358902, 0.94561112646218969945977050883811899, 0.94897343665683353552964263144531287, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 4, 0.96895138148120274479424551827833056, 0.95167173252279668727027228669612668, 0.9594378583428408990840807746280916, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 5, 0.94803900656940620628176930040353909, 0.95162374020156736964537458334234543, 0.94875278045873145948974070051917806, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 6, 0.96260493130058333299814421479823068, 0.98411163304780313598740804081899114, 0.97261716935286590679510254631168209, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 7, 0.93586953116092808091508459256147034, 0.96051635690858616634102418174734339, 0.94699703360969822441006726876366884, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 8, 0.98379772961816269738477558348677121, 0.89868287740628172155510355878504924, 0.93857890579683322940240941534284502, 1802911763.17021274566650390625, 84736852869, 85856195527
3, 47, 9, 0.9185204844168276538951545262534637, 0.93566362715298867502866642098524608, 0.92554322207893002794065751004382037, 1802911763.17021274566650390625, 84736852869, 85856195527

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 48, 0, 0.971547, 0.986756, 0.978667, 1766540850.5, 84793960824, 85936349463
3, 48, 1, 0.93848010601180875678295478792279027, 0.98711297760210803264868673068122007, 0.96163058293513892227366568477009423, 1766540850.5, 84793960824, 85936349463
3, 48, 2, 0.97847289113273772098722247392288409, 0.9302849927849922151423811556014698, 0.95235876350117942834572204446885735, 1766540850.5, 84793960824, 85936349463
3, 48, 3, 0.95385430459658138158118845240096562, 0.94548160173160133989966880108113401, 0.94870350447229656598580049831070937, 1766540850.5, 84793960824, 85936349463
3, 48, 4, 0.96795785233285203119635298207867891, 0.9516865079365079971296381700085476, 0.95888463139746804575480609855731018, 1766540850.5, 84793960824, 85936349463
3, 48, 5, 0.94886539660388313777161783946212381, 0.95230263157894701198102893613395281, 0.94968212184689726473862947386805899, 1766540850.5, 84793960824, 85936349463
3, 48, 6, 0.96343089277871818421061789194936864, 0.98506944444444421993267724246834405, 0.97354408507450207466149549873080105, 1766540850.5, 84793960824, 85936349463
3, 48, 7, 0.94136881083891921218054221753845923, 0.95973124098124051872815698516205885, 0.94943988529400102915900561129092239, 1766540850.5, 84793960824, 85936349463
3, 48, 8, 0.98341188449063832166530119138769805, 0.89802631578947356150166569932480343, 0.93734255792984877420082057142280973, 1766540850.5, 84793960824, 85936349463
3, 48, 9, 0.91851193355378812910316810302902013, 0.93878968253968286816757427004631609, 0.92704693187895925721164758215309121, 1766540850.5, 84793960824, 85936349463

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 49, 0, 0.971665, 0.98688, 0.978754, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 1, 0.93885606801755860928437869006302208, 0.98624667258207621145515986427199095, 0.96109187167412757357709551797597669, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 2, 0.9796433859783224562534087453968823, 0.9283063874900606693429949700657744, 0.95223670666978721399686946824658662, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 3, 0.95242169579254498668063888544565998, 0.94450923226433425305970104091102257, 0.9476328194557908091155695728957653, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 4, 0.97040927181495995057503023417666554, 0.95359828141782976285156792073394172, 0.96081072836566605577246491520782001, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 5, 0.9476768469976277753374915846507065, 0.95351473922902418856040185346500948, 0.94957443009821806967352131323423237, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 6, 0.96157365261180682836084088194184005, 0.98517978620019452939970960869686678, 0.97265143012535582034416847818647511, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 7, 0.93795228876417846564095270878169686, 0.95966958211856134841610810326528735, 0.94794259776365008551834989702911116, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 8, 0.98261515132368737468482322583440691, 0.90102040816326489647281050565652549, 0.93853634515557171624777765828184783, 1732100834.061224460601806640625, 84872940869, 86038830620
3, 49, 9, 0.92377635920684242343270398123422638, 0.93697764820213824688011072794324718, 0.92849066176579286846504146524239331, 1732100834.061224460601806640625, 84872940869, 86038830620

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 50, 0, 0.970058, 0.986842, 0.97787, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 1, 0.93917755272103065067312854807823896, 0.98722943722943701239103120315121487, 0.96189239465140596863079736067447811, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 2, 0.98026388765061511776366387493908405, 0.92904761904761901103455556949484162, 0.95257973405416462853168013680260628, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 3, 0.95449686716791948271065848530270159, 0.94857142857142862091279766900697723, 0.95052352603306389244863794374396093, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 4, 0.97004716336295271350564917156589217, 0.95047368421052569331664017227012664, 0.95932065856712833706865239946637303, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 5, 0.94958694530443710224432152244844474, 0.95152046783625676695805850613396615, 0.94970010489515088725198665997595526, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 6, 0.96358109701130245650091410425375216, 0.98528571428571443124866391372052021, 0.97345837738237062097823582007549703, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 7, 0.93865546772068464420613054244313389, 0.95952380952380933454293199247331358, 0.94788399315007643153307981265243143, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 8, 0.98387409700722372463133069686591625, 0.89894736842105193996843581771827303, 0.93818941108724374089433695189654827, 1705950103.61999988555908203125, 85297505181, 86499989997
3, 50, 9, 0.91884450477507395582676963385893032, 0.93857894736842095717577194591285661, 0.92696417063951441761560090526472777, 1705950103.61999988555908203125, 85297505181, 86499989997

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 51, 0, 0.969591, 0.986894, 0.977645, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 1, 0.94061017413958547539465371301048435, 0.98637636872930956055682827354758047, 0.96228919514100852428128973770071752, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 2, 0.9788590511904549096300343080656603, 0.93188608776844095160640790709294379, 0.95370306897098511278443311312003061, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 3, 0.95388916613647989350965872290544212, 0.94545923632610917586305276927305385, 0.94836062979166302344680161695578136, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 4, 0.96753485019738871830696780307334848, 0.95029239766081818885368193150497973, 0.95779733676291645139144748100079596, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 5, 0.94641228696500911965472369047347456, 0.95046776880686878463677658146480098, 0.94728165500793393150047450035344809, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 6, 0.9627860209567035143507496286474634, 0.98482972136222879377953631774289533, 0.97301488134705860222339879328501411, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 7, 0.94125070095994833874186724642640911, 0.9615312791783381385357643011957407, 0.95034635900436226219056834452203475, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 8, 0.98420425101585173877083434490486979, 0.89886480908152710522784900604165159, 0.93798945543258749335535640057059936, 1674946837.4901959896087646484375, 85422288712, 86652392289
3, 51, 9, 0.91880646648784980445867631715373136, 0.93689370485036038704862448867061175, 0.92615282896897177522532729199156165, 1674946837.4901959896087646484375, 85422288712, 86652392289

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 52, 0, 0.969744, 0.987905, 0.978279, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 1, 0.93919564131520616445669702443410642, 0.98626373626373586844806595763657242, 0.96137641749987268191546263551572338, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 2, 0.97890832937272520553051435854285955, 0.930219780219780356667058640596224, 0.95277609148325970167547893652226776, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 3, 0.95512490605369826379700270990724675, 0.94655870445344081343108655346441083, 0.94975395277064023069613085681339726, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 4, 0.96773002109689365557443352372501977, 0.9505735492577591649876467272406444, 0.95817696466021484713593281412613578, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 5, 0.95063548530073260778294752526562661, 0.94934640522875768375854477199027315, 0.9489236501523647948630468818009831, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 6, 0.96329306658254032491583984665339813, 0.98502024291497936037131921693799086, 0.97356651536443139516308065140037797, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 7, 0.93626181525881990719284431179403327, 0.95860323886639686730148923743399791, 0.94617435788080161973567783206817694, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 8, 0.98181552816808204120491154753835872, 0.89895411605937880494821001775562763, 0.93609017081454437558818426623474807, 1640734599.26923084259033203125, 85318199162, 86569242598
3, 52, 9, 0.91695963485782061574980161822168157, 0.93496963562752977150438482567551546, 0.9243873440167996724525778518000152, 1640734599.26923084259033203125, 85318199162, 86569242598

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 53, 0, 0.96872, 0.986815, 0.97723, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 1, 0.93968881678889837338886081852251664, 0.98620844564240817131661742678261362, 0.96142580675345756802130381402093917, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 2, 0.97937035606876121640596011275192723, 0.93003972194637496428981648932676762, 0.95315846503387346988489525756449439, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 3, 0.95384001995369471771368807822000235, 0.94761668321747727361525903688743711, 0.94935819531697107631629251045524143, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 4, 0.96731847654652680645881446253042668, 0.95183714001986052810622140896157362, 0.95846710187501071853688472401699983, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 5, 0.95051753736913457970558738452382386, 0.95030213343198877140594049706123769, 0.94915809823175445458787180541548878, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 6, 0.96304633797185978938415473749046214, 0.98499393136930357695035809229011647, 0.97331114102494875606197410888853483, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 7, 0.93743775845261090307047879832680337, 0.95968222442899664414994731487240642, 0.94702915777357254967228072928264737, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 8, 0.98493661781163976964847961426130496, 0.89900110987791304051341967351618223, 0.93811544699849747086517481875489466, 1613131609.981132030487060546875, 85495975329, 86770981218
3, 53, 9, 0.92046283208375512252530370460590348, 0.93346573982125080615190881871967576, 0.92504493615967664510435497504658997, 1613131609.981132030487060546875, 85495975329, 86770981218

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 54, 0, 0.968678, 0.986788, 0.977077, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 1, 0.9379185052735777849974851960723754, 0.98637566137566168311678893587668426, 0.96059327514316117380133164260769263, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 2, 0.97949843827896798664767175068845972, 0.928752436647172885386680718511343, 0.95208586443725262693504873823258094, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 3, 0.95439526909470107085553536307998002, 0.94639376218323523204389857710339129, 0.9489836859457702056275252289196942, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 4, 0.96880844768056628701913268741918728, 0.94619946744129701521330844116164371, 0.95607678555949904275479411808191799, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 5, 0.94810690032998212739556720407563262, 0.950231481481481177198133991623763, 0.94804541947173159854855839512310922, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 6, 0.9626558680652244071040968265151605, 0.98494693523933274370563140109879896, 0.97316912857848480999933826751657762, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 7, 0.93839806459121133386247493035625666, 0.95974658869395668148172262590378523, 0.94755417546347375790105616033542901, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 8, 0.98484779714354853119573363073868677, 0.89790607601065053344768784882035106, 0.93735048851009206138940044183982536, 1578118913.0925924777984619140625, 85218421307, 86510469232
3, 54, 9, 0.91623776121717692699775170694920234, 0.93643058262941269997980953121441416, 0.9237723043335276384979692920751404, 1578118913.0925924777984619140625, 85218421307, 86510469232

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 55, 0, 0.97108, 0.986869, 0.978374, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 1, 0.93943872437111453077562828184454702, 0.98626794258373218227120560186449438, 0.96149069596148939442770142704830505, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 2, 0.97907554090216597497686734641320072, 0.93110047846889887335208868535119109, 0.95343555290923676093228777972399257, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 3, 0.9541636622751168417266853793989867, 0.94577352472089237789276694456930272, 0.9489629520898862358180281262320932, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 4, 0.97033078462645006023734595146379434, 0.94913844325608975882602180718095042, 0.95814088899650340369618106706184335, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 5, 0.9472268349125929631782128126360476, 0.95046791443850275893368007018580101, 0.94768866437230858679185985238291323, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 6, 0.96189792663476836320768370569567196, 0.98495481127060058312849832873325795, 0.9726879207261978077525554908788763, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 7, 0.93566532654125467161065898835659027, 0.95943646996278519889500557837891392, 0.94613358761361432414105365751311183, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 8, 0.98450598421186652497993918586871587, 0.89869281045751603365090431907447055, 0.93846799708064143619168362420168705, 1549849015.7636363506317138671875, 85241695867, 86556763192
3, 55, 9, 0.9182941497229785143829872140486259, 0.93471557682083938889405771988094784, 0.92484837335248815115562592836795375, 1549849015.7636363506317138671875, 85241695867, 86556763192

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 56, 0, 0.97083, 0.987045, 0.978472, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 1, 0.93926633972707063158225082588614896, 0.98623120300751843103626015363261104, 0.96108373566016336297934685717336833, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 2, 0.97866825458253448033474342082627118, 0.93107769423558850441224876703927293, 0.95294837538313803548817304545082152, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 3, 0.95531730235953993268793738025124185, 0.94460108604845405277927739007282071, 0.94833053389002019972764401245513, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 4, 0.96936059511523875453775644928100519, 0.95051353874883248717964079332887195, 0.95887782580272029608892125907004811, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 5, 0.9487307861741183234727259332430549, 0.94813550420168068999515753603191115, 0.94655519107565466718767765996744856, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 6, 0.96175334168755177710607995322789066, 0.98506069094304360422853505951934494, 0.97265191994294142308064010649104603, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 7, 0.93574491650900637473853294068248942, 0.96047410192146986940286979006486945, 0.94668227745089039704140532194287516, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 8, 0.98373265973055867839036636723903939, 0.89791228991596594433133304846705869, 0.93721044863238023303608770220307633, 1524623279.0535714626312255859375, 85378903627, 86719321480
3, 56, 9, 0.92053912075196886455330513854278252, 0.93551587301587257883284109993837774, 0.92562321084658638614683923151460476, 1524623279.0535714626312255859375, 85378903627, 86719321480

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 57, 0, 0.971048, 0.986928, 0.978334, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 1, 0.93913310539831107437436230611638166, 0.98624192059095083795483560606953688, 0.96135754036885756601549246624927036, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 2, 0.97774466049885611074188318525557406, 0.92905509387503792950724346155766398, 0.95158124056082971087278110644547269, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 3, 0.95276971668938348347666078552720137, 0.9464510950579055892362134727591183, 0.94863660712813302477997012829291634, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 4, 0.97014330201147824794816187932156026, 0.95136738906088713640940568438963965, 0.95943929864707777621646300758584403, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 5, 0.95073868882733114649141725749359466, 0.95153508771929806719924727076431736, 0.94963813547753539445750448066974059, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 6, 0.96165344561955212743242782380548306, 0.98520811833505306243097265905817039, 0.97275964051261365472811348809045739, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 7, 0.93703164566982322103427804904640652, 0.9606032625423200910219634351960849, 0.94736531373324539551106227008858696, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 8, 0.9832877190462329108910921604547184, 0.89705882352941190838180318678496405, 0.93649099758770681933839341581915505, 1504400901.71929836273193359375, 85750851398, 87123251772
3, 57, 9, 0.92116513728457638521263106667902321, 0.93555784887054194154387687376583926, 0.92573445117000285886632582332822494, 1504400901.71929836273193359375, 85750851398, 87123251772

knn, kfold, clase, precision, recall, f1, tiempo por fold, tiempo total knn, tiempo total fold
3, 58, 0, 0.970756, 0.986872, 0.978238, 1481282062.3103449344635009765625, 85914359614, 87310746478
3, 58, 1, 0.93983543791611934281604590069036931, 0.986337971365194410289234383526491, 0.96143078788379987553724959070677869, 1481282062.3103449344635009765625, 85914359614, 87310746478
3, 58, 2, 0.9798886902008231425398321334796492, 0.93103448275861999672287083740229718, 0.95365914514254324085840153202298097, 1481282062.3103449344635009765625, 85914359614, 87310746478
3, 58, 3, 0.9520582431399655654047364805592224, 0.94528961009691159222967371533741243, 0.94758622439994322217415856357547455, 1481282062.3103449344635009765625, 85914359614, 87310746478
3, 58, 4, 0.96751464953797572388083381156320684, 0.95062119675456369094490582938306034, 0.95809980630941793400268124969443306, 1481282062.3103449344635009765625, 85914359614, 87310746478
